date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:14	2701/2701	---M--	200	added ('OK')	image/png	etag:%2263cc1ac0-a8d%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/assets/images/faces/face28.png	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/assets/images/faces/face28.png	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:14	11728/11728	---M--	200	added ('OK')	image/jpeg	etag:%2263cc1ac0-2dd0%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/assets/images/faces/face4.jpg	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/assets/images/faces/face4.jpg	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:15	13360/13360	---M--	200	added ('OK')	image/jpeg	etag:%2263cc1ac0-3430%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/assets/images/faces/face2.jpg	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/assets/images/faces/face2.jpg	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:15	15550/15550	---M--	200	added ('OK')	image/jpeg	etag:%2263cc1ac0-3cbe%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/assets/images/faces/face3.jpg	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/assets/images/faces/face3.jpg	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:15	59007/59007	---MCZ	200	added ('OK')	text/html	etag:W/%22644791b9-e67f%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/boxed-layout.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/boxed-layout.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:15	60073/60073	---MCZ	200	added ('OK')	text/html	etag:W/%22644791b7-eaa9%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/rtl-layout.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/rtl-layout.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:16	59040/59040	---MCZ	200	added ('OK')	text/html	etag:W/%22644791b6-e6a0%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/compact-menu.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/compact-menu.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:16	59045/59045	---MCZ	200	added ('OK')	text/html	etag:W/%22644791b6-e6a5%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/sidebar-collapsed.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/sidebar-collapsed.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:16	59065/59065	---MCZ	200	added ('OK')	text/html	etag:W/%22644791b7-e6b9%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/sidebar-hidden.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/sidebar-hidden.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:17	59059/59059	---MCZ	200	added ('OK')	text/html	etag:W/%22644791b8-e6b3%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/sidebar-hidden-overlay.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/sidebar-hidden-overlay.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:17	59041/59041	---MCZ	200	added ('OK')	text/html	etag:W/%22644791b8-e6a1%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/sidebar-fixed.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/layout/sidebar-fixed.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:17	85568/85568	---MCZ	200	added ('OK')	text/html	etag:W/%22644791c0-14e40%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/samples/widgets.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/samples/widgets.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:17	61909/61909	---MCZ	200	added ('OK')	text/html	etag:W/%22644791af-f1d5%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/ui-features/accordions.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/ui-features/accordions.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
15:14:18	65299/65299	---MCZ	200	added ('OK')	text/html	etag:W/%22644791ae-ff13%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/ui-features/buttons.html	D:/Code/DACN_QLYDETAI/template/light/light/demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/pages/ui-features/buttons.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_1/)
